CountryId,CP1,CP2,CP3,CP4,CP5,CP6
212,-1.2105943616147148,-0.19336011974840928,-0.104695452759539,0.16010654204027433,-0.09321023489095366,0.012280241956133591
214,-0.5924100840547898,0.7333887111626052,0.557562617854563,0.259423713403147,-0.19846615738510298,-0.007865323056018914
218,2.2127698043348802,2.1600276464585852,-1.1890660851347208,0.5961115115541008,0.32621526293741754,-0.4069387982261274
818,0.5851839292211085,0.9413198809391052,0.6233803802806985,-0.44951305583316037,-0.09277646969857056,-0.06206911127652169
222,-1.0992698794329505,0.08952960267139443,0.7833728248483243,0.346946360131738,-0.17644175672964907,0.06397484213599847
226,-1.0541032547148201,-0.4283584992037914,-0.8503379543111287,0.09246481347295636,-0.29924028996393376,-0.03333351485559011
232,-0.6055272656395042,-0.5972948169501211,0.712030879555408,-0.1707936595412139,-0.029335996384967346,-0.04403531353090029
233,-1.2163772866042502,0.007262093681634236,0.4190679332259026,0.31496207393537096,0.035283840201227004,0.03532304138953288
231,2.732451032751644,-2.139660115462403,-0.0797468646892899,0.1199309516268021,-0.12085327635144437,-0.7651099725523456
242,-1.093029958119915,-0.2069906359011236,-0.5309640329426967,-0.04695920271873019,-0.25506767786697704,0.03031794895296636
246,-0.6625692959930434,0.10869923549226328,-0.10640878889006133,0.1882197234719208,0.12734280737505507,0.03326360725188809
250,0.31033013953042793,0.10914411484614521,-0.3537281998267543,0.146124887639403,0.6248995356113581,0.1261619163754637
266,-0.8327811255979548,-0.28167129495439375,-0.923959492896517,0.08500304419116125,-0.323942666190512,-0.05060115203611464
270,0.17673129176100763,-1.2163531199189235,1.7706005701564025,-0.9455253998010666,0.07185297177999779,-0.20665570333323377
239,-0.6398895945881873,-0.3391465386735963,-0.38110685346481693,-0.005836248817482091,0.0663146838258144,0.11243091432835772
276,-0.21611084659223043,0.5200313896756734,-0.7001658535277225,0.006731485682778607,0.41463836070022014,0.032056832687626435
288,-0.5142581174902596,-0.3407659161992603,-0.4768999815388225,-0.007998862872462383,-0.19181128518872534,-0.05816270507163588
300,-0.18101688403327776,0.9471221336209363,0.4976905267407443,0.16386275554111238,0.18229956803009323,0.0017309746645768722
308,-1.1694461866860926,-0.20004767939010548,-0.1612418744934768,0.13589931113229725,-0.15224087752212587,0.0027367577922271726
320,-0.4239362092262503,0.6989790579330374,0.5150029124228145,0.08576770856159713,-1.0402106029752933,0.06781068679614313
226,-0.5918372909996292,-0.734141814323039,0.09646050034594643,-0.27317277279072705,-0.15424616878501327,-0.004231390463949681
624,-0.03567005303550737,-1.1158965603912439,-0.36198843547635784,-0.8454437572158039,-0.25018322211089705,-0.05672408862325481
328,-0.9744009447319396,0.04829435136665191,-0.19497994786950612,0.12705467368194004,-0.1882352186651048,-0.022835784414786942
332,-1.040193410919787,0.21980742928123395,2.8796040312662448,1.0452200453840665,0.31041053737434954,-0.060761334617263726
340,-1.2309912929122575,-0.13668322092152727,0.008934920538001248,0.20846039916507006,-0.10840050642098235,0.012729737554617407
348,-0.0496982819212806,0.17768566338154587,-0.8748712403856976,-0.11541954677029233,0.414395317653167,0.11609614571250415
352,-1.463674763726067,-0.05337720269222661,0.8196248339639476,0.4325536418144375,0.007286805246194049,0.015040753722256153
356,7.792859589743245,-1.8810218754660286,0.5569602074180899,-0.9834952177984115,0.172711922713842,1.5267218440744377
360,13.052417450916145,-4.64657910319816,0.7922963617089295,3.701665351798152,-0.08360145991845887,-0.482023951137699
364,7.281694063128967,8.40031969043153,-1.6497336353181347,-0.4709305674379349,-0.10716281577832147,-0.7433780396897485
368,1.9829374652627483,1.6402681647223392,0.0678894679588484,-0.2239321431156397,0.16719608608714795,-0.30304950759086596
372,-0.8690831466407778,0.3517682535137053,0.13645016906482568,0.18388908836182016,0.13539605007779712,0.02722610606717463
376,0.7470866027675894,0.903883262807742,-0.510029720155033,-0.48720927649012025,1.3137090072830275,-0.024301086016037823
380,0.5666237361643947,0.1219263320492841,-1.1493128657586797,0.19321517267075697,0.8350558185160464,-0.024658380795322947
388,-0.4791856143771423,0.43154106870335,0.8466891625548867,0.7200304114835119,-0.04912829027160569,-0.131898156357499
392,0.7229265555220283,1.4424346992305723,-1.3199593469123725,-0.41778207631539604,0.174500980331965,0.05122533037725731
400,0.4143592508940461,0.7268179167820868,0.07016063259071002,-0.485659606521529,0.5325876184918682,-0.03997403557132613
398,-0.5963483820217856,0.524026965785157,-0.3427073480124345,-0.04030688491299987,-0.5189691979128531,0.020321363416874995
404,-0.28753426861653303,-0.41562637308804845,-0.8406500003715335,0.05455015390704964,-0.2540515677975182,-0.12402496268997444
296,-1.1642813287948215,-0.386900163362509,-1.1976188666495502,-0.15597192254247916,-0.34726838313751873,0.03753220588999634
414,1.5657461606815648,0.7693964345403501,2.210634105043429,-0.6761035129579824,0.8184702046390646,0.07170595440182236
417,-0.5025412560017751,0.2654003519239885,-0.763785001997868,-0.09001463617645951,0.2759305878584569,0.040714940831892914
428,-0.8549040240423761,-0.006872489716005446,-0.02108124653182167,0.18007159213503127,0.11266554665442102,0.05418813346879626
422,-0.7219391029749577,0.5239379411241067,2.0067802730617608,0.28619640415380293,-0.18205201679767244,0.09294617136007587
426,-0.6879090495828819,-0.2542203608067861,0.15606363603955525,0.1612720560668195,-0.011341244179827261,0.10310878774303957
430,-1.067835834700233,-0.3855170337311852,-0.09313525261775528,0.1411105987334092,-0.1634693273422889,0.0023066859994039977
438,-0.4227054488961803,0.2308606761512583,-0.8418013050815114,-0.07873047733060463,0.34906164729426564,0.06514646000586612
440,-1.0507080794893844,-0.06680005119812513,-0.041692268013161185,0.16367471671088624,0.00026315445452529905,0.04756525673714563
442,-0.82423007553102,0.18030530216012314,-0.25367321154064415,0.10821011294702043,0.4010732915927819,0.05258753161758813
807,0.07529720265421615,0.49670948949563265,-0.3975093408533626,-0.15088457905199004,0.05066961791701184,0.143972474351575
450,-0.812345277948644,-0.4254420475652665,-0.6537403064209597,0.08402195223680489,-0.23959062024935285,-0.0032724157193543754
454,-1.0802082782616735,-0.33083219455205104,-0.44441605490949626,0.08397962920993941,-0.19395248920746913,0.019957657414798626
458,6.22670390171425,-0.2123740437052824,-1.2771805443412794,1.913994477788104,-0.3889309888763326,-0.535050043410293
462,-1.2954231287691322,-0.226813946301195,0.24206881357726037,0.3118741194703317,-0.09468878447659013,0.02248999134568445
466,0.42697674092534865,-1.3107740414879288,-0.30465522664619765,-0.9127121796203832,-0.2528281675332415,-0.14509658815903392
470,-1.0431138651743483,0.1497751933793036,2.2341925905471776,0.37095382965767176,-0.05150038558200252,0.12169976495705796
584,-1.2363582707161038,-0.3158598779934293,-0.6211361742664279,-0.03306942988659864,-0.2467441477277639,0.03406837234513728
478,2.023738287798643,-2.634426165762796,2.456874414959764,-2.8359157101577392,0.14754890081697802,-1.0698591768213639
480,-1.1722431023081918,-0.10247042822695955,0.08015830355807586,0.1665479129326341,-0.1440046982205538,0.005448386062487283
484,0.920061076549794,2.5564464849513286,4.3971101342871775,1.0668691515563595,-0.638763758244501,0.12590770024580542
583,-1.2220493386828775,-0.33179929300475686,-0.7744309728672084,-0.054763522258799234,-0.27164857111788354,0.032686517024405615
492,-0.321637885014042,0.30300650252769873,-0.40456298783394057,0.03926996624345387,0.5115284076975328,0.08056837877878834
496,0.7661655317907995,2.184773095899078,0.8448636770726164,-0.10563478514542511,-1.9205972996224503,0.03576210940074102
499,-1.0105378592680334,-0.057990677780344856,0.07416385307112904,0.09913489515991487,-0.03451747913484261,0.09210011494017507
504,-1.461475329798051,0.040512617407431964,2.0734842443312966,0.5666620257669637,0.212676559003331,0.07182638920858951
508,-0.8981821550826539,-0.37230837206355666,-0.1785363437946342,0.08090540019981984,-0.1647217328739201,-0.04106119323007666
104,-0.5729036254372664,-0.6069674511461939,-0.824680367210962,-0.027394789554371985,-0.23718547436338847,0.14569637289705634
516,-0.7698507672836883,-0.4374424916346471,0.19938522684172982,-0.17206161808292697,-0.18067151419333768,-0.04838755163588678
524,3.764302383165609,-1.7979632315372565,-0.03858557087610533,-0.29868758094564873,0.1654034810562399,0.470484101426569
528,-0.640490092490397,0.3987309154781656,-0.21495516611460178,0.11608974566517472,0.6019880169412305,0.028680987102419585
554,-1.3014287387279826,-0.19051503577760667,0.024055070801999506,0.16266346645512586,-0.12132898247671828,0.030216528843885506
558,-1.0467015032761635,0.16766778025698037,0.4769386129661471,0.2707178950056474,-0.2713676478608501,0.04403177941958517
562,1.7666505249066726,-1.8015500939874225,0.7310968428326913,-1.179790266484843,-0.05890613062130292,-0.3159285161857828
566,0.24672015937289896,-1.2009816481233697,-0.8353194301599861,-0.6584071156395066,-0.26185160415442604,-0.07088973118376056
408,1.7976290330101417,1.3751881282200726,-0.12827575078039274,-0.44420320874235336,-1.101570902445305,0.2961169187109952
578,-0.8103941118823843,0.23603828200688787,-0.3515541174276762,0.08307582825243942,-0.043912008067172374,0.01874146123664633
512,0.6754816467140851,0.7930563490782674,1.467753725408295,-0.44675082686334716,0.33165988064793445,-0.06267079783389892
586,2.64476799743752,-0.5732212269760676,0.5067988496775129,0.2309369945258098,1.0562608609951913,0.36616388545469375
585,-1.23347079283386,-0.3040330944991192,-0.5155852259047343,0.03098880967552685,-0.2263879733847006,0.026986845816958985
591,-0.49194391649052027,0.40756433423165733,-0.5300542059563706,0.19963775361932667,-0.32863961830341143,-0.09320922288563711
598,-0.5048245318289036,0.28468663546459083,-0.9324929005238581,-0.2001923376332853,-0.34687633669880563,0.05722702114740749
600,-0.9769745095157564,-0.44303222590767627,-0.5707765457536729,0.2061398646117397,-0.24910830407191986,0.011551616464368145
604,-0.8675513850716479,0.09348560784608338,0.27699829931496894,0.10490774845632388,0.018819540566295468,-0.036049623094668644
608,0.4485989176247446,-0.1413512689382018,-0.6905956921634682,0.12910340951381225,0.01853439661056657,0.011859915331198564
616,-0.23584275886589856,0.49550495680697765,-0.33879805140364594,-0.033786318695957676,-0.16348104387596554,0.06636896720853944
620,-0.95143324610269,0.1997872367028158,0.7554608882127559,0.31937785887839487,0.3286777031496963,0.04147815586551126
634,2.163599900789611,1.8894582982028598,1.0361708975529296,-0.7712780738785961,1.0691652054707763,0.09759083651400892
642,-0.4167802453694398,-0.0841232884144207,-0.47663749290035473,0.01714014897820067,0.30046728668515815,0.08155161241651786
643,-0.49555616754896203,0.4548388684061273,-0.777349009498813,-0.05164519735263594,-0.04545818649858641,8.603655022408407e-05
646,-0.17505821360428464,-0.7469745126402354,-1.3091901834829829,-0.1344945399733382,-0.2513857344113013,-0.010483987183793684
659,-1.3118177202444818,-0.17248642305320583,0.2784534383445452,0.2115681504208906,-0.07068815087648211,0.023034135588389293
662,-1.2660013074352703,-0.2317343345026498,-0.010593373560562294,0.1412315323002793,-0.13488005049005777,0.022949054924065314
670,-1.2550805454739955,-0.2251382838899274,0.09614228606729736,0.16366144554472456,-0.12451844417752309,0.016575822877854276
16,-1.2394811997280992,-0.2696302368817586,-0.29116469741697987,0.04906052019444205,-0.18527083952715775,0.035175420852901935
674,-0.8645075571925425,-0.0044189885856609126,0.9762201726651107,0.40810685966814353,0.3398835431795063,0.11766634875125925
682,3.547043229607164,3.49123515043303,0.5760905487894281,-1.275423730787384,-0.04565803351743436,-0.41310240022298367
686,0.8533623150454143,-1.6871575984273155,1.9451185182050903,-1.6429094222008205,0.10465322045056566,-0.44227893223113196
688,-0.4270945221859176,0.10273090507731152,-0.39477343775653684,-0.08556967573295306,0.2163298743229738,0.11503296060485599
90,-1.1876956691828202,-0.26904065919448433,-0.26056518940553064,0.10106420990750337,-0.19888035622117278,0.012268172352389823
694,-0.6452089283319506,-0.6619872172831762,-0.26932294048457006,-0.19408185175769993,-0.20295568273090522,0.029949280482939912
702,1.516870286213351,0.4776673359070667,-1.6263317786578169,0.3666465515875714,-0.1701131332637943,-0.19413538207464953
703,-0.7159338454358208,0.17157400728146094,-0.2663481941807841,0.10919693213387521,0.28856412197791864,0.0502267036505017
705,0.08955268649883885,0.006025195012373188,-1.0867984083603746,-0.1667290193386781,0.5638180283132721,0.09334325971919652
90,-1.1584278289932326,-0.2651989837519554,-0.8263443537262052,-0.03763025601280817,-0.2631733823392284,0.03425218797737119
706,-0.9409594734969318,-0.4297068091440307,-0.23112299231739328,0.06657047637734934,-0.18027682822175178,-0.03258075735278272
710,0.6814877996267046,0.8637696247529418,0.24399679911318597,0.05583678426434346,-0.5898825730722075,0.029931524963217944
10,2.3217771689803306,1.9607036576839523,-1.198923582005726,-0.20914669153218518,-0.027777377267224998,0.00449481116089737
724,0.3222832488955091,0.5639991466806314,-1.0747833012384163,0.12350899533714367,1.114466176068169,-0.04854091103806082
144,-0.0031581440994841803,0.017725184313885173,-0.6204854844774985,0.26400765071496035,0.05959422159391948,-0.015256889700784688
728,-0.08054815803389505,-0.9676750359882355,0.9801432780044939,-0.7609551742864273,0.015185798249264972,-0.2911495909313716
740,-1.1458008927477137,-0.36187272656152925,-0.4305095530114455,0.07428153830578474,-0.22260164664460766,-0.016344752673598924
748,-0.8843391482027287,-0.26994053648758654,-0.3319190807427588,0.017204204650897593,-0.25568613970383947,0.0922015430666111
752,-0.7958216544951187,0.33701603683490394,-0.15476793901364766,0.17567837120427182,-0.008159960724105901,-0.015677291358117258
756,-0.26726236532873554,0.29017602276957966,-0.8083819043647118,-0.06911058221846728,0.3744681817894433,0.08360947736623851
760,-0.3831270439750692,0.2534766798205496,0.7807483533480959,-0.12399686472319735,0.13158017634713265,0.044046443040160935
762,-0.8443352508157146,0.2510160843854996,0.2892064946440646,0.07476954221035315,-0.3657763350421407,0.0307611176159679
834,-1.1892342014451602,-0.3184035865597952,-0.641350680054334,0.03593081983889739,-0.23584423475619162,0.019621284856749216
764,3.0465346368509025,-0.5861073505754134,-1.0886153230741,0.3458080070555327,-0.45065228947893393,0.00823035521961163
626,-1.147084689674878,-0.29173392824912214,-0.09115207381893974,0.19875110671071955,-0.13906803517495192,0.018203250345450436
776,-1.2697210731982964,-0.2401274988677435,0.20531849769539523,0.12535820494352234,-0.1100049632112621,-0.0033716425375019034
780,-1.122524652348847,0.06489899154229943,0.24026821508380114,0.292869697221133,0.18592820677493951,-0.004258201610854711
788,-0.9138495453268103,0.044800998172258265,1.0546636595505088,0.250612768508833,0.1788475608014407,0.037212693182614054
792,0.4590311288725789,0.6027262899971321,-0.1976240849393767,-0.20839438008334507,0.15961958387783762,0.23557715655580924
795,0.3655540170500348,0.8301554392840896,0.01833933414872625,-0.3728601844821311,0.7083673621138323,-0.14529506518707797
798,-1.2078928290502153,-0.3459365887601916,-0.8937668810585132,-0.07818498033750686,-0.29325832255745493,0.035207351676912295
800,0.571253942780546,-1.2044336778299167,-1.2380799358835475,-0.17532356578207964,-0.3591006635021389,0.1260773411483955
804,-0.8403807405127611,0.12387423060635931,-0.30810736924297094,0.0680975035427891,0.0482926886130682,0.05188098855244879
784,-0.6753614267128004,-0.20344805778545952,4.361944665228132,0.32855351761292356,0.5343472981007548,0.08347035795665311
826,-0.2375833580779617,0.8016059574232836,-0.5138313772482616,-0.018879257740098247,0.5179768706067098,0.027072399459328347
840,-1.1103672042647768,0.05296552911035466,0.5908338950530638,0.3895053106613039,0.30159916997752056,0.04179485979543343
858,-0.7594438858296447,0.29892208158262373,0.182887447858051,0.27910183533196803,-0.1545394008281597,-0.041961348981768655
860,0.25148130573014793,0.6813441042262108,-1.4816344197626687,-0.21662617503836692,1.144759245799693,-0.0019812564116408323
548,-1.2323733364137852,-0.2662463641026912,0.05257191196934518,0.08031931254047599,-0.15228125771412157,0.007125284749424318
336,0.5662052970382326,0.12281583471361047,-1.14945171818964,0.19277876529339305,0.8355183323658233,-0.024605703802204462
862,1.3290331920281235,3.0154099361331004,0.7395130470827995,2.4836523923772748e-05,-1.2605224248238556,-0.011828107562138828
704,3.242372198322657,-0.7288136230057696,-0.40973249388801036,-0.2870843729942504,0.20027637102874976,0.6551043701847411
887,0.15233963157977418,0.0427798224633109,1.290513371430915,-0.6767787430282767,-0.28783666121662427,-0.19598979870803007
894,0.3111376978649285,-0.48959665309057476,-0.22488922845841028,0.9555095811084379,-0.2991246652131006,-0.3575184341823811
716,0.14384662118981223,-0.2208356352049641,-0.2303958690878249,-0.004810363675115775,-0.3634619925918223,0.1770172763765396
