Siruta,Localitate,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
99673,Tibana,0.16713,0.17697,0.25508,0.23247,0.24429,0.25508,0.23954,0.25531,0.30607,0.25072,0.27362,0.30822,0.34404,0.35852
99780,Tibanesti,0.31528,0.32121,0.35501,0.34213,0.3647,0.41834,0.35826,0.36947,0.35711,0.34962,0.3652,0.38972,0.38863,0.39714
99879,Tiganasi,0.24077,0.2611,0.2503,0.24869,0.26634,0.2544,0.266,0.30547,0.24875,0.22901,0.19087,0.19999,0.19693,0.21162
99922,Tutora,0.253,0.22984,0.15155,0.10706,0.19719,0.24916,0.27412,0.28415,0.29354,0.25059,0.21375,0.25992,0.2827,0.27902
99968,Valea Seaca,0.29716,0.29411,0.29811,0.32146,0.34381,0.3431,0.33487,0.37566,0.39475,0.3648,0.35401,0.35922,0.37629,0.38452
100004,Victoria,0.29937,0.28162,0.32389,0.30719,0.32934,0.3842,0.39198,0.39044,0.43058,0.41652,0.39959,0.4205,0.39848,0.41535
100086,Vanatori,0.12856,0.12822,0.15821,0.19382,0.20426,0.20311,0.16841,0.16685,0.24285,0.26428,0.25486,0.2531,0.29467,0.28981
100148,Vladeni,0.25312,0.25603,0.28251,0.26463,0.23497,0.27164,0.27774,0.28481,0.2362,0.20795,0.21247,0.17743,0.19785,0.25702
100219,Voinesti,0.28354,0.31469,0.24862,0.33068,0.34167,0.31792,0.3209,0.33614,0.32437,0.12309,0.14073,0.17641,0.19706,0.18992
100273,Bals,0.06909,0.17591,0.21106,0.26713,0.26448,0.258,0.19243,0.21617,0.21999,0.2299,0.24607,0.28554,0.27786,0.3104
100282,Costesti,0.0,0.0,0.0,0.10157,0.07023,0.0978,0.12313,0.11238,0.09348,0.04469,0.09353,0.05065,0.21388,0.17398
100308,Draguseni,0.0,0.0,0.0,0.0992,0.09922,0.10799,0.10799,0.10797,0.10797,0.0,0.0,0.10799,0.20717,0.21056
100317,Fantanele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12404,0.0,0.0,0.0,0.10799,0.14309,0.18466
100326,Harmanesti,0.19316,0.26524,0.14297,0.16453,0.18912,0.18948,0.19422,0.17286,0.1971,0.21018,0.22815,0.2371,0.25455,0.25624
100335,Rachiteni,0.0507,0.05547,0.06494,0.07885,0.08913,0.07015,0.05702,0.09331,0.1179,0.13803,0.16102,0.13241,0.14005,0.15719
100344,Roscani,0.103,0.10626,0.15507,0.13994,0.20791,0.18623,0.15623,0.08251,0.10797,0.0,0.0,0.0,0.0,0.09915
100353,Valea Lupului,0.46248,0.48157,0.52639,0.52043,0.53598,0.54002,0.54718,0.52498,0.54845,0.56879,0.62109,0.61616,0.62615,0.64045
100362,Ciohorani,0.15746,0.10786,0.15762,0.15762,0.20433,0.20422,0.2426,0.26794,0.26794,0.26068,0.28687,0.29153,0.23943,0.26589
100521,Municipiul Giurgiu,0.65213,0.63899,0.64883,0.64374,0.70376,0.66177,0.65923,0.68485,0.67486,0.68714,0.68654,0.68931,0.69031,0.69579
100549,Slobozia,0.30485,0.30719,0.33696,0.3572,0.35611,0.3267,0.33176,0.33473,0.35209,0.36845,0.35294,0.36666,0.35359,0.35792
100576,Oras Buftea,0.58908,0.60188,0.58959,0.59187,0.6029,0.61897,0.63711,0.64931,0.64422,0.65404,0.66094,0.66107,0.65329,0.65811
100610,Municipiul Oltenita,0.5865,0.58201,0.58253,0.57902,0.58213,0.58701,0.58966,0.58242,0.59244,0.5977,0.60886,0.60765,0.6136,0.61737
100638,Mitreni,0.30888,0.31793,0.32759,0.35706,0.30214,0.27917,0.3222,0.30543,0.31518,0.34563,0.3448,0.32202,0.36681,0.38711
100683,Municipiul Urziceni,0.46818,0.48398,0.49159,0.46312,0.46593,0.4615,0.49738,0.49966,0.49263,0.48668,0.5366,0.51758,0.52905,0.5227
100709,Ciocarlia,0.21726,0.22832,0.17572,0.2606,0.25585,0.24953,0.2229,0.23113,0.22642,0.21004,0.20438,0.2632,0.28902,0.29724
100736,Manasia,0.3911,0.42148,0.40725,0.41035,0.41508,0.41436,0.44419,0.43767,0.44309,0.41566,0.42747,0.45241,0.44686,0.48304
100754,Adancata,0.11906,0.06681,0.10708,0.18489,0.16813,0.15218,0.14523,0.22176,0.28777,0.29937,0.33004,0.33286,0.31569,0.30041
100781,Adunatii-Copaceni,0.2566,0.23812,0.30628,0.25471,0.37918,0.41285,0.39885,0.4595,0.46051,0.46658,0.46348,0.46242,0.48617,0.48412
100834,Afumati,0.52766,0.553,0.55487,0.54942,0.57005,0.59791,0.59954,0.62169,0.61544,0.61713,0.604,0.55322,0.52417,0.52201
100852,Alexeni,0.20891,0.27902,0.2712,0.26186,0.28437,0.24968,0.28206,0.31872,0.30191,0.28539,0.30133,0.29842,0.27772,0.3176
100870,Armasesti,0.23143,0.25168,0.22838,0.2363,0.24697,0.2097,0.19357,0.20526,0.24135,0.20534,0.22425,0.27548,0.27741,0.24046
100923,Axintele,0.13727,0.17115,0.21054,0.16683,0.15466,0.13468,0.13737,0.14623,0.15447,0.18315,0.177,0.20447,0.19669,0.26201
100969,Balotesti,0.53654,0.55598,0.54681,0.57962,0.55872,0.55313,0.52225,0.59983,0.56266,0.57742,0.60389,0.61648,0.62292,0.65129
101001,Baneasa,0.23209,0.24756,0.28184,0.27717,0.30281,0.30549,0.30309,0.30293,0.24363,0.32502,0.33618,0.31792,0.32215,0.35808
101056,Barcanesti,0.28262,0.27658,0.2471,0.26005,0.28548,0.25644,0.25908,0.27745,0.27144,0.1333,0.27213,0.3009,0.30526,0.29173
101083,Belciugatele,0.24795,0.27079,0.1698,0.19057,0.21171,0.22305,0.28178,0.32382,0.33283,0.31615,0.32604,0.31394,0.35081,0.29608
101145,Berceni,0.41683,0.44135,0.35882,0.3883,0.441,0.5118,0.54054,0.57673,0.5823,0.57547,0.5869,0.5688,0.57365,0.58671
101163,Bolintin-Deal,0.36687,0.37419,0.31253,0.42017,0.42621,0.37009,0.35824,0.3293,0.34852,0.33633,0.33643,0.35197,0.35494,0.34952
101190,Oras Bolintin-Vale,0.48086,0.46507,0.45411,0.43014,0.36728,0.39539,0.40339,0.41333,0.41092,0.44474,0.44497,0.40593,0.27394,0.42486
101243,Brazii,0.0,0.05428,0.0447,0.01858,0.06638,0.05207,0.06025,0.06158,0.03371,0.05836,0.07513,0.07644,0.09863,0.04008
101298,Branesti,0.51648,0.49953,0.40394,0.43154,0.44976,0.46507,0.44305,0.55844,0.48826,0.46069,0.43939,0.44773,0.3703,0.36532
101341,Brezoaele,0.25418,0.25573,0.22988,0.22988,0.27246,0.31834,0.29434,0.3663,0.3648,0.35702,0.39565,0.35365,0.31789,0.34959
101378,Bucsani,0.28306,0.2762,0.26683,0.23414,0.28665,0.30385,0.33988,0.30862,0.29641,0.25064,0.28908,0.27107,0.27779,0.25008
101458,Oras Budesti,0.3906,0.45305,0.22703,0.26907,0.278,0.36922,0.37872,0.36,0.35639,0.3958,0.39845,0.42018,0.43599,0.43318
101519,Bulbucata,0.0,0.10786,0.0992,0.08255,0.14979,0.03816,0.03093,0.09473,0.16794,0.19577,0.19399,0.27346,0.3079,0.33312
101564,Butimanu,0.19619,0.17752,0.30115,0.24427,0.22765,0.23243,0.30802,0.32562,0.32743,0.38265,0.36687,0.38813,0.36243,0.36473
101617,Buturugeni,0.35938,0.3606,0.33881,0.34198,0.3353,0.32514,0.33325,0.34857,0.3441,0.38125,0.37185,0.39622,0.4116,0.40203
101662,Calugareni,0.37401,0.38047,0.35186,0.34526,0.31661,0.33873,0.31884,0.30437,0.37006,0.4167,0.39258,0.39128,0.41164,0.4299
101724,Cascioarele,0.18101,0.16489,0.15742,0.16046,0.15235,0.18947,0.17456,0.20416,0.18512,0.21415,0.2352,0.2253,0.26008,0.29363
101742,Cernica,0.45262,0.46711,0.47164,0.50462,0.42207,0.39435,0.38803,0.40615,0.41277,0.41871,0.42868,0.45953,0.54488,0.52637
101804,Chirnogi,0.15209,0.11273,0.11338,0.1515,0.15431,0.16275,0.1541,0.18267,0.18706,0.23035,0.2364,0.23431,0.26113,0.27894
101822,Chiselet,0.27936,0.27984,0.25909,0.26152,0.27677,0.33859,0.32315,0.26316,0.28634,0.34775,0.33793,0.36087,0.35342,0.35139
101840,Ciocanesti,0.25056,0.30689,0.26097,0.13654,0.19027,0.23728,0.23515,0.2355,0.32536,0.3414,0.3237,0.34151,0.38089,0.37629
101902,Ciolpani,0.45083,0.48132,0.47123,0.4907,0.49651,0.52424,0.50381,0.51569,0.45119,0.46087,0.50559,0.50936,0.55201,0.54356
101957,Ciorogarla,0.44525,0.48295,0.45267,0.44923,0.49226,0.50924,0.4969,0.50543,0.48527,0.49411,0.50926,0.50469,0.52347,0.53137
101984,Clejani,0.28769,0.28647,0.24237,0.20112,0.22624,0.26399,0.27289,0.31127,0.28371,0.29646,0.32386,0.3279,0.32409,0.35775
102035,Clinceni,0.41211,0.41757,0.46377,0.45277,0.46159,0.45339,0.43356,0.60164,0.46531,0.45956,0.46821,0.48538,0.47072,0.46423
102071,Colibasi,0.13463,0.1069,0.10431,0.2154,0.27036,0.29391,0.31174,0.32274,0.32327,0.3432,0.36704,0.38831,0.3933,0.39248
102106,Comana,0.28899,0.32638,0.35582,0.36904,0.37184,0.36854,0.36687,0.39513,0.39983,0.38634,0.40005,0.43553,0.45333,0.48169
102160,Corbeanca,0.53767,0.54296,0.54348,0.56759,0.58404,0.59398,0.56811,0.54341,0.54911,0.5574,0.56246,0.61129,0.60852,0.62785
102213,Cornetu,0.50986,0.52832,0.52148,0.51424,0.5153,0.49955,0.49135,0.51655,0.54656,0.54945,0.55478,0.55208,0.56177,0.55081
102240,Cosereni,0.24709,0.2792,0.29372,0.38846,0.38631,0.38204,0.35999,0.36296,0.37975,0.37435,0.40285,0.39996,0.3984,0.36618
102286,Crevedia,0.28237,0.28476,0.28331,0.29617,0.27227,0.21328,0.22951,0.45613,0.47195,0.50758,0.5248,0.52675,0.53972,0.57189
102348,Crevedia Mare,0.27173,0.26879,0.25527,0.26176,0.24842,0.2483,0.26078,0.26789,0.2922,0.27156,0.30561,0.29646,0.32478,0.33987
102419,Curcani,0.20675,0.18505,0.27251,0.28801,0.25304,0.2342,0.28382,0.22153,0.2792,0.29263,0.3874,0.29707,0.33529,0.38197
102446,Daia,0.35362,0.33854,0.36037,0.2921,0.32618,0.27965,0.26241,0.26419,0.25665,0.23764,0.28068,0.29589,0.31534,0.33788
102473,Dascalu,0.42004,0.41737,0.46113,0.4822,0.47865,0.49455,0.46759,0.48365,0.45559,0.49152,0.48263,0.4765,0.46338,0.47839
102525,Darasti-Ilfov,0.42611,0.45823,0.43573,0.40207,0.40337,0.42313,0.39676,0.43709,0.45628,0.48732,0.48907,0.44543,0.45711,0.46619
102543,1 Decembrie,0.43295,0.47742,0.51503,0.53359,0.49755,0.50629,0.51556,0.59125,0.52758,0.54778,0.53522,0.53175,0.56804,0.54914
102570,Domnesti,0.48055,0.47461,0.43463,0.44212,0.43107,0.46181,0.48194,0.60984,0.51623,0.53484,0.53798,0.53187,0.51062,0.4894
102605,Dragomiresti-Vale,0.46468,0.45459,0.47577,0.48736,0.51815,0.52105,0.498,0.51765,0.51394,0.51582,0.52509,0.52071,0.53674,0.53426
102641,Dragoesti,0.22361,0.18236,0.19517,0.21243,0.16668,0.19606,0.18578,0.20203,0.17416,0.15913,0.14043,0.11963,0.10293,0.1018
102703,Dridu,0.2784,0.28669,0.24368,0.25793,0.25628,0.29325,0.32032,0.32771,0.36852,0.39832,0.3802,0.35175,0.36127,0.39645
102749,Oras Fierbinti-Targ,0.31684,0.3263,0.29643,0.28184,0.32267,0.33727,0.32249,0.31499,0.32311,0.33398,0.3569,0.36212,0.38711,0.39666
102794,Floresti-Stoenesti,0.29943,0.26632,0.3187,0.21579,0.2935,0.29285,0.2765,0.25229,0.22611,0.24791,0.29074,0.26023,0.24593,0.26355
102838,Frasinet,0.13213,0.09905,0.11464,0.16023,0.18781,0.16983,0.19941,0.16857,0.20032,0.19709,0.19523,0.18032,0.25408,0.26084
102909,Fratesti,0.4012,0.42142,0.45548,0.46798,0.49381,0.4867,0.43877,0.47043,0.45473,0.47091,0.48382,0.4919,0.52025,0.53177
102945,Frumusani,0.1801,0.20546,0.20441,0.31267,0.34056,0.40733,0.30507,0.35416,0.40392,0.3923,0.41147,0.44806,0.47692,0.46036
103014,Fundeni,0.27044,0.21598,0.18377,0.23248,0.24128,0.22028,0.18703,0.28592,0.34327,0.30191,0.3305,0.31679,0.34945,0.39441
103032,Oras Fundulea,0.3234,0.33344,0.36318,0.36327,0.37168,0.36588,0.3671,0.33745,0.37866,0.36936,0.43494,0.39286,0.40623,0.40004
103087,Gaiseni,0.32604,0.32107,0.29637,0.2859,0.19502,0.19118,0.18117,0.14098,0.17688,0.13831,0.18593,0.18927,0.17014,0.19506
103130,Ganeasa,0.44923,0.43756,0.42423,0.44126,0.43169,0.43374,0.41842,0.39605,0.44726,0.43106,0.42411,0.44471,0.46198,0.46385
103194,Gaujani,0.14362,0.1334,0.2042,0.1988,0.13719,0.16348,0.11289,0.14542,0.13441,0.10278,0.10803,0.13444,0.1472,0.16802
103238,Ghimpati,0.30719,0.31879,0.33435,0.33486,0.33888,0.29349,0.31862,0.36905,0.40387,0.43655,0.45656,0.44317,0.46211,0.45571
103283,Garbovi,0.23535,0.23334,0.21125,0.21476,0.26297,0.26944,0.28638,0.33421,0.29657,0.29823,0.29288,0.30014,0.33508,0.35416
103309,Gogosari,0.15111,0.17943,0.24334,0.27109,0.26201,0.23635,0.16131,0.20667,0.20529,0.2525,0.24326,0.2262,0.26652,0.2865
103354,Gostinu,0.16798,0.16179,0.19638,0.24742,0.25416,0.18771,0.15758,0.24029,0.2413,0.24359,0.23589,0.21775,0.26613,0.27943
103372,Gostinari,0.0991,0.09905,0.1644,0.0992,0.09922,0.10486,0.24147,0.24293,0.28139,0.20991,0.17662,0.13735,0.26922,0.2723
103407,Gradinari,0.2891,0.30887,0.31141,0.35163,0.35937,0.34975,0.24038,0.36158,0.39594,0.39418,0.41624,0.41537,0.40764,0.4051
103443,Gradistea,0.36269,0.37362,0.33356,0.37662,0.42706,0.38129,0.34278,0.19199,0.35622,0.29442,0.45318,0.48086,0.4795,0.46232
103470,Greaca,0.03823,0.05037,0.12217,0.18634,0.21633,0.33978,0.35698,0.29639,0.24311,0.38255,0.37625,0.34884,0.42617,0.43403
103513,Gruiu,0.39832,0.39697,0.34821,0.30202,0.33535,0.3693,0.38761,0.41464,0.41692,0.39226,0.4036,0.42019,0.42123,0.41604
103568,Gurbanesti,0.0321,0.02537,0.0,0.02068,0.01937,0.0,0.056,0.07512,0.04716,0.10601,0.09138,0.10017,0.11951,0.19242
103639,Hotarele,0.24074,0.26872,0.27659,0.3122,0.29341,0.323,0.31309,0.33908,0.34418,0.33215,0.32364,0.32888,0.32988,0.36658
103693,Iepuresti,0.20826,0.2143,0.22659,0.3208,0.31321,0.32873,0.2979,0.36105,0.35115,0.33091,0.30843,0.32075,0.35257,0.38756
103764,Ileana,0.15228,0.21333,0.25755,0.25959,0.21636,0.21808,0.22069,0.16703,0.1766,0.15575,0.15558,0.19182,0.18874,0.19934
103862,Ion Roata,0.30715,0.27663,0.26456,0.26824,0.31436,0.3,0.31495,0.31521,0.29557,0.27015,0.34142,0.36335,0.30567,0.36628
103899,Izvoarele,0.18384,0.1789,0.27501,0.2789,0.2853,0.32366,0.35403,0.35568,0.32427,0.34142,0.322,0.32064,0.3657,0.36101
103960,Jilavele,0.19326,0.24742,0.2592,0.24765,0.23815,0.26048,0.25409,0.26387,0.28775,0.31253,0.34823,0.36782,0.39626,0.40404
103997,Joita,0.23278,0.27423,0.27939,0.26214,0.22832,0.21843,0.23343,0.23887,0.26022,0.1986,0.34159,0.38129,0.41608,0.43503
104047,Letca Noua,0.19489,0.24501,0.2437,0.18737,0.23834,0.19358,0.22907,0.25698,0.23187,0.24382,0.3291,0.35936,0.42771,0.42852
104083,Luica,0.15793,0.20721,0.12089,0.1241,0.20918,0.2096,0.24061,0.16719,0.18984,0.23495,0.22262,0.17814,0.18399,0.17842
104118,Mihai Bravu,0.20888,0.23975,0.15308,0.18289,0.18158,0.19282,0.21823,0.24744,0.27614,0.27346,0.29716,0.30639,0.35547,0.32005
104136,Oras Mihailesti,0.43782,0.38187,0.40537,0.39325,0.41003,0.48698,0.4986,0.48101,0.49381,0.47833,0.5126,0.52757,0.53626,0.53194
104181,Manastirea,0.28299,0.26636,0.28388,0.27798,0.20649,0.23173,0.25398,0.26079,0.32938,0.3695,0.35424,0.35959,0.39255,0.38896
104225,Marsa,0.16423,0.24116,0.0992,0.21067,0.1687,0.2799,0.31569,0.28791,0.31114,0.31132,0.31089,0.3414,0.34739,0.33097
104243,Moara Vlasiei,0.48451,0.48999,0.49682,0.511,0.51403,0.52513,0.50191,0.49946,0.51205,0.5071,0.51833,0.49951,0.49033,0.50543
104270,Movilita,0.27328,0.30808,0.3316,0.33454,0.28996,0.26131,0.29768,0.32093,0.31719,0.33824,0.34043,0.29604,0.27767,0.30751
104323,Nana,0.31175,0.32187,0.27356,0.27798,0.28325,0.28921,0.27086,0.27387,0.26791,0.29308,0.28982,0.30887,0.31298,0.29557
104341,Nicolae Balcescu,0.19707,0.2239,0.18683,0.19319,0.19324,0.19493,0.20097,0.21323,0.20057,0.2277,0.2421,0.22638,0.27524,0.29855
104387,Niculesti,0.16144,0.2073,0.09353,0.17398,0.16797,0.19205,0.11623,0.20515,0.18896,0.23887,0.29949,0.25351,0.28723,0.34612
104421,Nuci,0.31107,0.26867,0.31785,0.38419,0.28367,0.3668,0.34212,0.35621,0.34739,0.3384,0.37299,0.35697,0.34794,0.37697
104485,Ogrezeni,0.38434,0.38277,0.4073,0.39602,0.41229,0.42734,0.42326,0.42399,0.41129,0.3961,0.3979,0.35789,0.42166,0.41015
104519,Oinacu,0.29566,0.27383,0.14852,0.18809,0.36837,0.31744,0.27472,0.26818,0.32835,0.30596,0.28258,0.23421,0.22467,0.30219
104546,Peris,0.24994,0.25837,0.27528,0.39269,0.53049,0.52402,0.53995,0.52124,0.53337,0.54506,0.53229,0.49057,0.53725,0.53803
104582,Petrachioaia,0.32009,0.29829,0.23174,0.25429,0.36642,0.31756,0.34665,0.33523,0.39273,0.43057,0.45767,0.46907,0.41866,0.35792
104635,Plataresti,0.1293,0.14434,0.13903,0.12942,0.18571,0.13076,0.1543,0.202,0.28583,0.33928,0.31074,0.33747,0.37003,0.43059
104680,Prundu,0.25545,0.29593,0.33509,0.3785,0.384,0.41798,0.42102,0.43806,0.43529,0.41808,0.40178,0.43579,0.44017,0.45138
104715,Putineiu,0.07394,0.08671,0.097,0.12893,0.12598,0.15222,0.16982,0.16397,0.15466,0.17014,0.18505,0.15335,0.11151,0.16146
104751,Radovanu,0.25789,0.23969,0.22129,0.20321,0.19881,0.18616,0.18602,0.18258,0.2447,0.25173,0.24146,0.24545,0.28212,0.32968
104788,Rasuceni,0.12259,0.16439,0.08926,0.07834,0.10012,0.14275,0.14153,0.16168,0.22292,0.21533,0.22379,0.17465,0.23859,0.26279
104831,Roata De Jos,0.39029,0.38239,0.36678,0.36349,0.36729,0.35454,0.32873,0.34254,0.34247,0.35285,0.3406,0.30163,0.30271,0.30747
104886,Sarulesti,0.26284,0.20025,0.16067,0.18773,0.20908,0.16319,0.20373,0.20077,0.22963,0.18768,0.19893,0.16381,0.19571,0.288
104975,Schitu,0.0,0.0,0.11374,0.07853,0.17928,0.22309,0.25851,0.23546,0.2426,0.19761,0.24667,0.22652,0.28629,0.30497
105026,Sinesti,0.2752,0.26893,0.30945,0.25907,0.21919,0.22855,0.24215,0.23364,0.23052,0.26933,0.25281,0.27184,0.27721,0.30727
105106,Singureni,0.19081,0.21916,0.26062,0.27133,0.28332,0.27961,0.29727,0.33672,0.29816,0.26677,0.29425,0.32723,0.34579,0.32827
105142,Slobozia Moara,0.23654,0.25302,0.30137,0.2204,0.23889,0.28854,0.32538,0.31893,0.35856,0.3452,0.32816,0.3085,0.33213,0.32807
105160,Snagov,0.51167,0.50935,0.45201,0.52964,0.40451,0.34379,0.41906,0.58113,0.51038,0.5295,0.54228,0.534,0.54724,0.56062
105222,Sohatu,0.20701,0.19241,0.2223,0.2179,0.2276,0.22937,0.20169,0.19891,0.22492,0.22206,0.24301,0.23976,0.22017,0.18945
105259,Spantov,0.33284,0.24271,0.29279,0.28108,0.32928,0.33154,0.34645,0.33115,0.32107,0.31144,0.26931,0.26916,0.23494,0.21485
105295,Stanesti,0.2472,0.25533,0.28508,0.29579,0.31561,0.31243,0.27281,0.28687,0.29752,0.3308,0.17361,0.19178,0.1957,0.19776
105348,Stoenesti,0.18544,0.21148,0.20733,0.21939,0.21885,0.18143,0.15502,0.171,0.18272,0.18354,0.1931,0.21627,0.2419,0.22941
105384,Soldanu,0.3244,0.30836,0.34,0.34525,0.36387,0.35612,0.39065,0.39711,0.39756,0.37348,0.36703,0.40787,0.39256,0.37107
105419,Stefanestii De Jos,0.26451,0.24635,0.24591,0.25179,0.25939,0.25677,0.26533,0.59497,0.30915,0.29843,0.32137,0.3268,0.30532,0.33774
105455,Tamadau Mare,0.05866,0.04463,0.19021,0.20335,0.22504,0.26565,0.24479,0.25163,0.2317,0.25584,0.27968,0.31096,0.21791,0.22148
105534,Tartasesti,0.33135,0.3217,0.31374,0.32826,0.32803,0.3505,0.34525,0.37032,0.39697,0.39907,0.40027,0.40787,0.4302,0.4508
105570,Tunari,0.51255,0.51686,0.47349,0.48761,0.49872,0.50746,0.46609,0.57039,0.54483,0.56474,0.56631,0.54055,0.53249,0.56367
105605,Ulmeni,0.26261,0.26304,0.22612,0.21014,0.19499,0.21419,0.24644,0.23962,0.2257,0.25415,0.27699,0.29681,0.31476,0.31964
105623,Ulmi,0.20256,0.19552,0.26451,0.18084,0.18199,0.16773,0.18282,0.20811,0.23586,0.23685,0.26422,0.25101,0.24022,0.25863
105712,Valea Argovei,0.23569,0.24649,0.26954,0.28851,0.28087,0.27936,0.27478,0.30186,0.326,0.31731,0.31086,0.30083,0.33023,0.31061
105776,Valea Dragului,0.20234,0.23833,0.24206,0.15652,0.18886,0.16606,0.15836,0.15335,0.1944,0.22864,0.31298,0.30355,0.31315,0.38411
105794,Valea Macrisului,0.15448,0.15313,0.20916,0.17921,0.11246,0.12838,0.16119,0.13612,0.2106,0.2029,0.18557,0.20124,0.24851,0.21629
105829,Vasilati,0.25054,0.25565,0.20496,0.19568,0.21619,0.21258,0.16088,0.19092,0.23834,0.23537,0.18683,0.19672,0.2611,0.31204
105874,Varasti,0.3398,0.33868,0.33592,0.31325,0.33586,0.34037,0.37545,0.38253,0.37936,0.38694,0.41469,0.45563,0.45813,0.4603
105909,Vedea,0.24445,0.23525,0.2893,0.28174,0.27151,0.29682,0.30414,0.29816,0.26099,0.28337,0.26343,0.2652,0.30338,0.31374
105936,Vidra,0.42919,0.45947,0.45541,0.49575,0.3732,0.32056,0.26868,0.51556,0.3033,0.5338,0.5581,0.55965,0.58589,0.58825
105972,Vanatorii Mici,0.15403,0.12718,0.15647,0.19382,0.1897,0.18293,0.18772,0.16967,0.22373,0.23195,0.24062,0.23379,0.21586,0.25118
106318,Municipiul Baia Mare,0.7206,0.70861,0.70919,0.70523,0.70362,0.70392,0.70972,0.70475,0.70032,0.69912,0.70407,0.70693,0.70157,0.69975
106363,Grosi,0.37247,0.48687,0.42903,0.43992,0.45474,0.44734,0.48122,0.53468,0.55114,0.55078,0.5377,0.51818,0.52071,0.53264
106407,Recea,0.40542,0.42489,0.40819,0.43606,0.44003,0.45463,0.45959,0.46399,0.47871,0.50255,0.51874,0.52891,0.55947,0.57618
106461,Oras Tautii-Magheraus,0.41331,0.28572,0.41506,0.42188,0.41418,0.41888,0.41128,0.40517,0.37695,0.39503,0.40627,0.42123,0.44127,0.45042
106559,Municipiul Sighetu Marmatiei,0.56751,0.53455,0.54274,0.53712,0.51604,0.51932,0.52236,0.5281,0.53868,0.54552,0.54019,0.54566,0.54942,0.55465
106620,Sarasau,0.25496,0.24579,0.23843,0.27162,0.30164,0.30211,0.31243,0.30006,0.3694,0.40291,0.41874,0.3953,0.38117,0.37732
106648,Vadu Izei,0.34223,0.31412,0.32659,0.30624,0.34716,0.3458,0.3509,0.3622,0.31885,0.3298,0.3418,0.33578,0.32441,0.28657
106684,Oras Baia Sprie,0.56516,0.23365,0.56876,0.56207,0.50522,0.44184,0.46442,0.48305,0.48993,0.52679,0.56849,0.57598,0.57102,0.56368
106746,Oras Borsa,0.55996,0.55939,0.54167,0.56385,0.56879,0.56014,0.56473,0.52043,0.54445,0.56718,0.56425,0.57543,0.57954,0.55984
106782,Oras Cavnic,0.4177,0.39853,0.40048,0.37591,0.36656,0.35266,0.3477,0.36324,0.39656,0.39974,0.4277,0.45181,0.45634,0.42647
106817,Oras Targu Lapus,0.36889,0.34418,0.32516,0.3075,0.32904,0.35254,0.3374,0.33933,0.34311,0.34434,0.38655,0.52904,0.41876,0.40739
106979,Oras Viseu De Sus,0.50867,0.50422,0.50131,0.49466,0.48817,0.48943,0.48296,0.50014,0.50233,0.52036,0.52308,0.50738,0.51244,0.50688
107001,Ardusat,0.18267,0.22933,0.21655,0.23465,0.30077,0.28805,0.30596,0.30259,0.29658,0.27098,0.33865,0.36418,0.35786,0.3549
107047,Arinis,0.24037,0.27055,0.21461,0.23537,0.22241,0.24892,0.28638,0.30096,0.29655,0.27351,0.26574,0.27176,0.25621,0.27818
107083,Asuaju De Sus,0.13403,0.18549,0.14037,0.14468,0.12746,0.07962,0.08942,0.15119,0.15332,0.15953,0.19056,0.24022,0.23543,0.27832
107118,Baita De Sub Codru,0.13394,0.13513,0.15723,0.15186,0.20431,0.20467,0.17396,0.19944,0.21503,0.19963,0.21172,0.20029,0.22481,0.28898
107154,Baiut,0.28859,0.30757,0.3153,0.31206,0.27586,0.26832,0.24181,0.27898,0.27864,0.28647,0.2883,0.28474,0.27503,0.28381
107190,Basesti,0.16187,0.07011,0.10802,0.0,0.23113,0.28193,0.19978,0.23793,0.26009,0.27624,0.27014,0.26584,0.19103,0.27225
107234,Bicaz,0.0779,0.0875,0.0,0.0,0.09922,0.09917,0.0,0.10483,0.16432,0.17117,0.21067,0.21328,0.24826,0.24628
107270,Bistra,0.17261,0.13319,0.16022,0.1538,0.16338,0.09767,0.11682,0.11665,0.12152,0.11747,0.25016,0.18704,0.27553,0.2468
107314,Barsana,0.31405,0.28841,0.32081,0.31515,0.30912,0.34263,0.32204,0.34217,0.32643,0.33593,0.33331,0.31084,0.3328,0.35359
107350,Bocicoiu Mare,0.26602,0.22384,0.25714,0.26719,0.27417,0.34126,0.32376,0.36169,0.29534,0.35643,0.35811,0.38747,0.4108,0.36039
107403,Bogdan Voda,0.24327,0.28714,0.27983,0.26024,0.27144,0.26085,0.21735,0.23373,0.2473,0.20472,0.17986,0.21119,0.24226,0.26738
107430,Boiu Mare,0.25625,0.1972,0.22965,0.2522,0.20288,0.20704,0.2189,0.26227,0.29398,0.2888,0.26691,0.24963,0.24603,0.30606
107485,Botiza,0.20839,0.23142,0.27001,0.23053,0.18654,0.21413,0.21824,0.23398,0.23911,0.27129,0.34432,0.324,0.36909,0.34551
107519,Budesti,0.31495,0.27949,0.23271,0.2964,0.27879,0.31912,0.33492,0.28942,0.27732,0.28705,0.30341,0.30788,0.28414,0.29191
107546,Calinesti,0.28393,0.29172,0.24305,0.21924,0.2144,0.20932,0.20956,0.18355,0.13266,0.23286,0.20019,0.23623,0.23126,0.24081
107582,Cernesti,0.1625,0.11414,0.18385,0.14914,0.14735,0.14102,0.14317,0.20289,0.21375,0.24508,0.24355,0.27302,0.31488,0.34671
