County,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another
ph,97.42633090890206,0.05657917394406042,2.426754569383287,0.0008199880281747887,0.017766407277120422,0.01803973661984535,0.005329922183136126,0.0005466586854498591,0.001776640727712042,0.0,0.0015033113849871125,0.00040999401408739434,0.008609874295835282,0.006833233568123239,0.0038266107981490137,0.0,0.0009566526995372534,0.0,0.001229982042262183,0.004646598826323802,0.0,0.01803973661984535
sb,90.95024812795718,2.9237990580004136,4.821769701789692,0.005642324960302213,1.1389435955581468,0.00510496067836867,0.015314882035106009,0.0008060464229003163,0.003492867832568037,0.0008060464229003163,0.0,0.0,0.006985735665136074,0.014508835612205692,0.007254417806102846,0.0,0.006985735665136074,0.0008060464229003163,0.004030232114501581,0.0013434107048338603,0.0,0.09215797435160282
sj,69.07697821968375,23.351813319554804,6.983759024703598,0.010240798409883302,0.021412578493392356,0.0,0.0023274541840643866,0.0,0.0,0.5152983563518552,0.0,0.0,0.0,0.01396472510438632,0.0,0.0,0.0,0.0,0.0,0.005120399204941651,0.0,0.01908512430932797
sm,57.93770053640602,34.66623967680152,5.353590717897239,0.40707735701484815,1.5343921860854677,0.0027713284516895868,0.0012317015340842607,0.0,0.0024634030681685215,0.036027269871964626,0.0,0.0,0.0,0.008006059971547694,0.00954568688915302,0.006158507670421303,0.0012317015340842607,0.0024634030681685215,0.0,0.00892983612211089,0.0,0.022170627613516694
sv,96.22938378703722,0.02616893355053548,1.990638064022296,0.9620354196515607,0.11432552844890188,0.004416007536652862,0.2801711448254205,0.0,0.0021262258509810077,0.0,0.0,0.0,0.0031075608591260885,0.004906675040725403,0.010304017585523345,0.0,0.3120645325901356,0.0004906675040725403,0.003598228363198629,0.0,0.0,0.05626320713365129
tl,90.8530815229428,0.02818773028368937,1.7204582519580405,0.5375802846960759,0.009060341876900154,0.836571566633781,5.1996295326877,0.058892222199851005,0.001510056979483359,0.0020134093059778124,0.007550284897416796,0.0,0.5919423359574768,0.025670968651217107,0.003020113958966718,0.0,0.0020134093059778124,0.0,0.027684377957194917,0.007550284897416796,0.026677673304206014,0.06090563150582882
tm,86.90883215605963,5.568081235829721,2.290910984223954,0.9364019759896121,1.3387313843760502,0.017197610005537947,0.013726532756713773,0.002208867340160837,1.5891222750071394,0.21915119539167163,0.700842051785317,0.035341877442573395,0.010413231746472518,0.047332871574875084,0.033133010102412555,0.02682196055909588,0.009151021837809182,0.0036288534874070895,0.0041021822031558405,0.022246449640191287,0.006311049543316677,0.21631122309717912
tr,97.67107662945584,0.0008469838903664052,2.313959988481019,0.0,0.0,0.0050819033421984315,0.0,0.0,0.0,0.0,0.0008469838903664052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001411639817277342,0.0,0.006775871122931242
vl,97.94979244464722,0.04956545738215531,1.9527663720901416,0.001126487667776257,0.012954608179426955,0.009856767093042248,0.001126487667776257,0.0,0.001126487667776257,0.0,0.0008448657508321927,0.0,0.00197135341860845,0.005069194504993157,0.0014081095847203213,0.0,0.0,0.0,0.0008448657508321927,0.0,0.0,0.011546498594706635
vn,96.20351884202645,0.014349887696531071,3.7312827551784378,0.0012478163214374844,0.0012478163214374844,0.0071749438482655355,0.0009358622410781133,0.0,0.0,0.0,0.0,0.0,0.0009358622410781133,0.003743448964312453,0.0021836785625155976,0.0,0.0,0.0,0.0024956326428749688,0.0,0.0,0.03088345395557774
vs,98.35441910913609,0.009443405669820765,1.5918883843412146,0.0,0.0018886811339641528,0.0024283043150967677,0.020505680883039373,0.0,0.0,0.0,0.0,0.0,0.005126420220759843,0.0018886811339641528,0.0032377390867956908,0.0,0.0,0.0010792463622652303,0.0,0.0,0.0,0.008094347716989227
